Timestamps (secs),zScore,Events
19.464191610716167,-0.20546237,
19.562495608750087,-0.3331567,
19.660799606784007,-0.16825897,
19.75910360481793,0.016575601,
19.857407602851847,-0.040443115,
19.955711600885767,-0.37675828,
20.05401559891969,-0.41255262,
20.152319596953607,0.096858345,
20.250623594987527,0.09924617,
20.34892759302145,-0.08326299,
20.447231591055367,0.011616024,
20.54553558908929,-0.6205297,
20.643839587123207,-0.7035123,
20.742143585157127,-0.5886472,
20.84044758319105,-0.6820285,
20.938751581224967,-0.5254077,
21.037055579258887,-0.4952889,
21.13535957729281,-0.39490837,
21.233663575326727,-0.43226615,
21.33196757336065,-0.27621025,
21.43027157139457,-0.32197958,
21.528575569428487,-0.16316472,
21.62687956746241,-0.28257558,
21.725183565496327,-0.4156926,
21.82348756353025,-0.04372432,
21.92179156156417,-0.10799846,
22.020095559598087,-0.18383072,
22.11839955763201,-0.30396745,
22.21670355566593,-0.2804965,
22.315007553699846,-0.12064374,
22.41331155173377,-0.141024,
22.51161554976769,-0.14964248,
22.60991954780161,0.027056402,
22.70822354583553,-0.53980684,
22.80652754386945,-0.49286824,
22.90483154190337,-0.60050094,
23.00313553993729,-0.88153815,
23.101439537971206,-0.9032979,
23.19974353600513,-0.85227334,
23.29804753403905,-0.87580675,
23.39635153207297,-0.8325566,
23.49465553010689,-0.6402202,
23.59295952814081,-0.73107904,
23.69126352617473,-0.76240647,
23.78956752420865,-0.32850915,
23.88787152224257,-0.71792465,
23.98617552027649,-0.75533825,
24.08447951831041,-0.7508451,
24.18278351634433,-0.9710109,
24.28108751437825,-0.6995282,
24.37939151241217,-0.5084696,
24.47769551044609,-0.09325769,
24.57599950848001,-0.1755571,
24.67430350651393,-0.32944852,
24.77260750454785,-0.83665234,
24.87091150258177,-0.8659894,
24.96921550061569,-1.1418109,
25.06751949864961,-0.96569,
25.165823496683533,-0.68302697,
25.26412749471745,-0.5356848,
25.36243149275137,-0.37884393,
25.46073549078529,-0.18626125,
25.559039488819213,-0.16701415,
25.65734348685313,-0.36215216,
25.75564748488705,-0.26746693,
25.853951482920973,-0.278805,
25.95225548095489,-0.07751185,
26.05055947898881,0.024392683,
26.148863477022733,0.09537047,
26.24716747505665,-0.28451672,
26.34547147309057,0.00878808,
26.443775471124493,-0.43185887,
26.54207946915841,-0.26708594,
26.64038346719233,-0.46757442,
26.738687465226253,-0.53087634,
26.83699146326017,-0.30121177,
26.93529546129409,-0.024519915,
27.033599459328013,0.14446044,
27.131903457361933,0.34635794,
27.23020745539585,-0.1943411,
27.328511453429773,-0.5245077,
27.426815451463693,-0.3194538,
27.52511944949761,-0.4792836,
27.623423447531533,-0.3148621,
27.721727445565453,-0.17156644,
27.82003144359937,-0.2050091,
27.91833544163329,-0.19290577,
28.016639439667212,-0.10182691,
28.11494343770113,-0.31205386,
28.21324743573505,-0.4188227,
28.311551433768972,-0.17620087,
28.409855431802892,-0.22828299,
28.50815942983681,-0.66421014,
28.606463427870732,-0.7852797,
28.704767425904652,-0.42076057,
28.80307142393857,-0.2938808,
28.901375421972492,-0.5505734,
28.999679420006412,-0.3942219,
29.09798341804033,-0.2500296,
29.196287416074252,-0.31466833,
29.294591414108172,-0.25458518,
29.39289541214209,-0.2197696,
29.491199410176012,-0.18920086,
29.589503408209932,0.44752342,
29.687807406243856,0.7411041,
29.786111404277772,0.5404252,
29.884415402311692,0.46744385,
29.982719400345616,0.5579643,
30.081023398379532,0.3247427,
30.179327396413452,0.11987604,
30.277631394447376,0.33415934,
30.37593539248129,-0.00453052,
30.474239390515212,0.3319226,
30.572543388549136,0.12194527,
30.67084738658305,-0.13974962,
30.769151384616972,-0.0026616466,
30.867455382650892,0.10744425,
30.96575938068481,0.43185315,
31.064063378718732,0.010249677,
31.162367376752652,0.0060225404,
31.260671374786575,-0.15049317,
31.358975372820492,-0.20485802,
31.457279370854412,0.016818654,
31.555583368888335,0.022770146,
31.653887366922252,0.37917653,
31.752191364956172,0.15155165,
31.850495362990095,0.41720435,
31.94879936102401,0.044368938,
32.047103359057935,0.42166796,
32.145407357091855,0.7609556,
32.24371135512577,0.4957003,
32.342015353159695,0.61875695,
32.440319351193615,0.60675544,
32.538623349227535,0.9194354,
32.636927347261455,1.1724231,
32.735231345295375,1.3662014,
32.833535343329295,1.2036389,
32.931839341363215,1.2882736,
33.030143339397135,1.2696111,
33.128447337431055,1.3208557,PR fed start
33.22675133546497,1.4023669,PR fed start
33.325055333498895,1.6285433,PR fed start
33.423359331532815,1.551141,PR fed start
33.52166332956673,1.604422,PR fed start
33.619967327600655,1.9345131,PR fed start
33.718271325634575,1.5308725,PR fed start
33.816575323668495,1.7226734,PR fed start
33.914879321702415,1.7519218,PR fed start
34.013183319736335,1.646805,PR fed start
34.111487317770255,1.9364476,PR fed start
34.209791315804175,1.8360178,PR fed start
34.308095313838095,1.8305163,PR fed start
34.406399311872015,1.9251523,PR fed start
34.504703309905935,2.176915,PR fed start
34.603007307939855,1.7960916,PR fed start
34.701311305973775,2.2610502,PR fed start
34.799615304007695,2.686224,PR fed start
34.897919302041615,3.1924555,PR fed start
34.996223300075535,2.556454,PR fed start
35.094527298109455,2.748787,PR fed start
35.192831296143375,2.8297398,PR fed start
35.291135294177295,2.6828213,PR fed start
35.389439292211215,2.1499984,PR fed start
35.487743290245135,2.144684,PR fed start
35.586047288279055,2.075641,PR fed start
35.684351286312975,2.4148333,PR fed start
35.782655284346895,2.1086533,PR fed start
35.880959282380815,1.8437626,PR fed start
35.979263280414735,2.254258,PR fed start
36.077567278448655,2.590514,
36.175871276482575,2.6697326,
36.274175274516494,2.6172595,
36.372479272550414,2.749677,
36.470783270584334,3.1018925,
36.569087268618254,2.9773939,
36.667391266652174,2.8063574,
36.765695264686094,3.0912802,
36.863999262720014,3.1819222,
36.962303260753934,2.8337731,
37.060607258787854,2.861307,
37.158911256821774,2.853421,
37.257215254855694,2.8262353,
37.355519252889614,3.313154,
37.453823250923534,3.432995,
37.552127248957454,2.5823455,
37.650431246991374,2.7115278,
37.748735245025294,2.9899242,
37.847039243059214,2.7822657,
37.94534324109314,2.7878823,
38.043647239127054,3.1297383,
38.141951237160974,2.9258373,
38.240255235194894,2.721828,
38.338559233228814,2.884699,
38.436863231262734,2.7434103,
38.535167229296654,2.531495,
38.633471227330574,2.6054914,
38.731775225364494,2.3509436,
38.830079223398414,2.412751,
38.928383221432334,1.9877119,
39.026687219466254,2.368775,
39.124991217500174,2.6307786,
39.223295215534094,2.8986318,
39.321599213568014,2.7327225,
39.419903211601934,2.5510476,
39.51820720963586,2.7654524,
39.616511207669774,2.8971539,
39.714815205703694,3.2712374,
39.81311920373762,3.2019742,
39.911423201771534,3.0274003,
40.009727199805454,3.09937,
40.10803119783938,2.8653173,
40.206335195873294,2.5901954,
40.304639193907214,2.685439,
40.40294319194114,2.6804564,
40.501247189975054,2.4690669,
40.599551188008974,2.6131146,
40.6978551860429,2.5579517,
40.79615918407682,2.4704168,
40.894463182110734,2.4291308,
40.992767180144654,2.818047,
41.09107117817858,2.602936,
41.189375176212494,2.4239643,
41.28767917424641,2.7472072,
41.38598317228034,2.9227598,
41.48428717031425,2.8909068,
41.58259116834817,2.9068694,
41.6808951663821,3.3625953,
41.77919916441601,3.1317844,
41.87750316244993,2.9471898,
41.97580716048386,3.2355843,
42.07411115851777,3.0985882,
42.17241515655169,3.3423202,
42.27071915458562,3.0555418,
42.36902315261954,2.5517373,
42.46732715065345,3.1669648,
42.56563114868738,2.9006782,
42.6639351467213,2.5088847,
42.76223914475521,2.99985,
42.86054314278914,3.283922,
42.95884714082306,3.1906886,
43.05715113885697,3.0403805,
43.15545513689089,2.9014072,
43.25375913492482,3.5504155,
43.35206313295873,3.2120607,
43.45036713099265,2.800754,
43.54867112902658,2.9706705,
43.6469751270605,2.9819627,Rght
43.74527912509441,2.9437246,Rght
43.84358312312834,3.0947652,Rght
43.94188712116226,3.0873816,Rght
44.04019111919617,2.9132676,Rght
44.1384951172301,3.2803452,Rght
44.23679911526402,2.7759628,Rght
44.33510311329793,3.1843593,Rght
44.43340711133186,3.2264664,Rght
44.53171110936578,3.2022302,Rght
44.63001510739969,3.1272354,Rght
44.72831910543362,2.6993883,Rght
44.82662310346754,2.940033,Rght
44.92492710150146,3.1834004,Rght
45.02323109953538,3.1278727,Rght
45.1215350975693,3.0653558,Rght
45.21983909560322,2.8750525,Rght
45.31814309363714,3.1263225,Rght
45.41644709167106,3.0160983,Rght
45.51475108970498,2.8458698,Rght
45.6130550877389,2.8092937,Rght
45.71135908577282,3.1225123,Rght
45.80966308380674,2.9892442,Rght
45.90796708184065,2.9864197,Rght
46.00627107987458,3.0574534,Rght
46.1045750779085,2.8845742,Rght
46.20287907594241,3.0317948,Rght
46.30118307397634,3.029742,Rght
46.39948707201026,2.6881585,Rght
46.49779107004418,2.5279872,Rght
46.5960950680781,3.1617095,Rght
46.69439906611202,3.236054,Rght
46.79270306414594,2.9302747,Rght
46.89100706217986,2.728837,Rght
46.98931106021378,2.8753219,Rght
47.0876150582477,2.921436,Rght
47.18591905628162,2.9119275,Rght
47.28422305431554,2.6006894,Rght
47.38252705234946,2.7903094,Rght
47.48083105038338,2.5378866,Rght
47.5791350484173,2.5543616,Rght
47.67743904645122,2.537289,Rght
47.77574304448514,2.4982955,Rght
47.87404704251906,2.6690364,Rght
47.97235104055298,2.7191312,Rght
48.0706550385869,2.5390756,Rght
48.16895903662082,2.4599457,Rght
48.26726303465474,2.4229,Rght
48.36556703268866,2.70398,Rght
48.46387103072258,2.8557103,Rght
48.5621750287565,2.3815286,Rght
48.66047902679042,2.3653097,Rght
48.75878302482434,2.0759594,Rght
48.85708702285826,2.5610194,Rght
48.95539102089218,2.6141393,Rght
49.0536950189261,2.2156093,Rght
49.15199901696002,1.9839084,Rght
49.25030301499394,1.5397668,Rght
49.34860701302786,1.8916341,Rght
49.44691101106178,1.6180296,Rght
49.5452150090957,1.8400807,Rght
49.64351900712962,2.3684728,Rght
49.74182300516354,2.529518,Rght
49.84012700319746,2.2866101,Rght
49.93843100123138,2.246152,Rght
50.0367349992653,2.2786388,Rght
50.13503899729922,2.477567,Rght
50.23334299533314,2.2267668,Rght
50.331646993367066,1.9988298,Rght
50.429950991400986,2.040901,Rght
50.5282549894349,2.282209,Rght
50.62655898746882,1.8670136,Rght
50.72486298550274,2.0306993,Rght
50.82316698353666,2.1126735,Rght
50.92147098157058,2.0683856,Rght
51.019774979604506,2.143032,Rght
51.118078977638426,1.9398307,Rght
51.21638297567234,1.9009193,Rght
51.31468697370626,2.2650049,Rght
51.41299097174018,2.2004876,Rght
51.5112949697741,1.8813471,Rght
51.609598967808026,2.0364537,Rght
51.707902965841946,1.9227448,Rght
51.80620696387586,1.98067,Rght
51.90451096190978,1.8095876,Rght
52.0028149599437,1.8584213,Rght
52.10111895797762,2.0370712,Rght
52.199422956011546,2.0966485,Rght
52.297726954045466,2.062007,Rght
52.39603095207938,2.3065865,Rght
52.4943349501133,2.1727862,Rght
52.59263894814722,2.2152088,Rght
52.69094294618114,2.056512,Rght
52.789246944215066,1.9316227,Rght
52.887550942248986,1.9487317,Rght
52.985854940282906,1.9052154,Rght
53.08415893831682,1.7823263,Rght
53.18246293635074,1.7330163,Rght
53.28076693438466,1.9662018,Rght
53.379070932418585,1.9985048,Rght
53.477374930452505,2.1973147,Rght
53.575678928486425,2.0680208,Rght
53.67398292652034,1.999766,Rght
53.77228692455426,2.0359874,Rght
53.87059092258818,1.7111843,Rght
53.9688949206221,1.7437238,Rght
54.067198918656025,1.4256276,Rght
54.165502916689945,1.6196587,Rght
54.263806914723865,1.766771,Rght
54.36211091275778,1.8230605,Rght
54.4604149107917,1.87644,Rght
54.55871890882562,2.1148906,Rght
54.657022906859545,2.0820425,Rght
54.755326904893465,2.099644,Rght
54.853630902927385,1.9049165,Rght
54.9519349009613,2.071739,Rght
55.05023889899522,1.8384483,Rght
55.14854289702914,1.731824,Rght
55.246846895063065,1.597633,Rght
55.345150893096985,1.1679693,Rght
55.443454891130905,1.2189544,Rght
55.541758889164825,1.5025635,Rght
55.64006288719874,1.7574102,Rght
55.73836688523266,1.7759839,Rght
55.83667088326658,1.8235729,Rght
55.934974881300505,1.953747,Rght
56.033278879334425,1.8567725,Rght
56.131582877368345,1.9921197,Rght
56.22988687540226,2.4019253,Rght
56.32819087343618,2.220996,Rght
56.4264948714701,2.1729834,Rght
56.524798869504025,2.1483004,Rght
56.623102867537945,1.9633574,Rght
56.721406865571865,1.5469007,Rght
56.819710863605785,2.1101248,Rght
56.9180148616397,1.686879,Rght
57.01631885967362,1.8718779,Rght
57.114622857707545,2.06137,Rght
57.212926855741465,1.8795274,Rght
57.311230853775385,1.790728,Rght
57.409534851809305,1.9313928,Rght
57.50783884984322,2.192296,Rght
57.60614284787714,2.0123422,Rght
57.704446845911065,1.858106,Rght
57.802750843944985,1.6945188,Rght
57.901054841978905,1.835512,Rght
57.999358840012825,1.6721679,Rght
58.09766283804675,1.5309973,Rght
58.19596683608066,1.627814,Rght
58.294270834114585,1.570237,Rght
58.392574832148505,2.060125,Rght
58.490878830182425,2.0096984,Rght
58.589182828216344,1.9304699,Rght
58.687486826250264,1.8301878,Rght
58.78579082428418,1.9836818,Rght
58.8840948223181,2.0612712,Rght
58.982398820352024,1.8410004,Rght
59.080702818385944,2.006312,Rght
59.179006816419864,1.8826839,Rght
59.277310814453784,2.1930318,Rght
59.37561481248771,2.0897117,Rght
59.47391881052162,2.0556648,Rght
59.572222808555544,2.0069919,Rght
59.670526806589464,1.9348514,Rght
59.768830804623384,1.8591866,Rght
59.867134802657304,1.6671623,Rght
59.96543880069123,1.6928306,Rght
60.06374279872514,1.7721641,Rght
60.162046796759064,1.780326,Rght
60.260350794792984,1.6710347,Rght
60.358654792826904,1.4530301,Rght
60.456958790860824,1.3401159,Rght
60.55526278889475,1.5294174,Rght
60.65356678692866,1.8538132,Rght
60.75187078496258,1.5571122,Rght
60.850174782996504,1.4538217,Rght
60.948478781030424,1.5132478,Rght
61.046782779064344,1.7306448,Rght
61.14508677709827,1.598211,Rght
61.24339077513219,1.8904845,Rght
61.3416947731661,1.5115794,Rght
61.439998771200024,1.671557,Rght
61.538302769233944,1.684396,Rght
61.636606767267864,1.3982677,Rght
61.734910765301784,1.6132737,Rght
61.83321476333571,1.1777802,Rght
61.93151876136962,1.6349907,Rght
62.029822759403544,1.6496625,Rght
62.128126757437464,1.9802003,Rght
62.226430755471384,1.7095256,Rght
62.324734753505304,1.8046608,Rght
62.42303875153923,1.7403276,Rght
62.52134274957315,1.6317227,Rght
62.619646747607064,1.2215426,Rght
62.717950745640984,1.2442516,Rght
62.816254743674904,0.9288816,Rght
62.914558741708824,1.0952015,Rght
63.01286273974275,0.92696345,Rght
63.11116673777667,1.1272318,Rght
63.209470735810584,1.063089,Rght
63.307774733844504,1.3826599,Rght
63.406078731878424,1.4126276,Rght
63.504382729912344,1.22217,Rght
63.60268672794626,0.92323226,Rght
63.70099072598019,1.1078796,Rght
63.79929472401411,1.2689904,Rght
63.89759872204802,0.55665714,Rght
63.99590272008194,0.7492529,Rght
64.09420671811587,1.1701239,Rght
64.19251071614978,0.98180455,Rght
64.29081471418371,1.1517702,Rght
64.38911871221762,1.4231873,Rght
64.48742271025154,1.1350423,Rght
64.58572670828546,1.3554578,Rght
64.68403070631939,1.4925753,Rght
64.7823347043533,1.7188141,Rght
64.88063870238723,1.6476327,Rght
64.97894270042114,1.5584359,Rght
65.07724669845507,1.1633316,Rght
65.17555069648898,1.0690373,Rght
65.27385469452291,1.1064345,Rght
65.37215869255682,1.3348247,Rght
65.47046269059075,1.1969451,Rght
65.56876668862466,0.94715977,Rght
65.66707068665859,1.1244597,Rght
65.7653746846925,1.3091892,Rght
65.86367868272643,2.0191445,Rght
65.96198268076034,1.6308359,Rght
66.06028667879427,1.2618794,Rght
66.15859067682818,1.2250538,Rght
66.25689467486211,1.5675076,Rght
66.35519867289604,1.6149126,Rght
66.45350267092994,1.3358494,Rght
66.55180666896386,1.3298486,Rght
66.65011066699779,1.5349485,Rght
66.7484146650317,1.4918823,Rght
66.84671866306563,1.1951649,Rght
66.94502266109956,1.0658809,Rght
67.04332665913346,1.5704867,Rght
67.14163065716738,1.5754266,Rght
67.23993465520131,1.177987,Rght
67.33823865323522,1.4609128,Rght
67.43654265126915,1.6257777,Rght
67.53484664930308,1.504498,Rght
67.63315064733699,1.8433783,Rght
67.7314546453709,1.364477,Rght
67.82975864340483,1.7452477,Rght
67.92806264143874,1.3038749,Rght
68.02636663947267,1.2202748,Rght
68.1246706375066,1.3287516,Rght
68.22297463554051,1.4957678,Rght
68.32127863357442,1.1693883,Rght
68.41958263160835,1.2382213,Rght
68.51788662964226,1.72783,Rght
68.61619062767619,1.7586911,Rght
68.7144946257101,1.7235307,Rght
68.81279862374403,1.83071,Rght
68.91110262177794,1.4919217,Rght
69.00940661981187,1.2979858,Rght
69.10771061784578,1.2786927,Rght
69.20601461587971,1.5470059,Rght
69.30431861391362,1.3606571,Rght
69.40262261194755,1.1709287,Rght
69.50092660998148,0.8247075,Rght
69.59923060801539,0.5684517,Rght
69.6975346060493,0.96433765,Rght
69.79583860408323,1.5106006,Rght
69.89414260211714,1.303021,Rght
69.99244660015107,1.4406344,Rght
70.090750598185,1.1443572,Rght
70.18905459621891,1.2388847,Rght
70.28735859425282,1.2333766,Rght
70.38566259228675,1.039352,Rght
70.48396659032066,1.4514403,Rght
70.58227058835459,1.3248792,Rght
70.68057458638852,1.5165126,Rght
70.77887858442243,2.2740207,Rght
70.87718258245634,2.149992,Rght
70.97548658049027,1.9075671,Rght
71.07379057852418,1.7294395,Rght
71.17209457655811,1.8670825,Rght
71.27039857459204,2.047181,Rght
71.36870257262595,1.7141863,Rght
71.46700657065986,1.9280032,Rght
71.56531056869379,1.778986,Rght
71.6636145667277,1.9286076,Rght
71.76191856476163,1.8785454,Rght
71.86022256279556,1.5838184,Rght
71.95852656082947,1.5207956,Rght
72.0568305588634,1.8741508,Rght
72.15513455689731,1.7578174,Rght
72.25343855493122,1.8608321,Rght
72.35174255296515,1.5306885,Rght
72.45004655099908,1.9093046,Rght
72.54835054903299,1.8555409,Rght
72.64665454706692,1.7201674,Rght
72.74495854510083,1.8375156,Rght
72.84326254313474,1.5704275,Rght
72.94156654116867,1.6289111,Rght
73.0398705392026,1.7873023,Rght
73.13817453723651,1.7096899,Rght
73.23647853527044,1.7297153,Rght
73.33478253330435,1.9875937,Rght
73.43308653133826,1.7482234,Rght
73.53139052937219,1.480311,Rght
73.62969452740612,1.349388,Rght
73.72799852544003,1.4239262,Rght
73.82630252347396,1.5997745,Rght
73.92460652150787,1.592703,Rght
74.02291051954178,1.5284123,Rght
74.12121451757571,1.3301376,Rght
74.21951851560962,1.2403529,Rght
74.31782251364355,1.3860626,Rght
74.41612651167748,1.3222648,Rght
74.51443050971139,0.82808065,Rght
74.61273450774532,1.1399165,Rght
74.71103850577923,1.2902081,Rght
74.80934250381314,1.3271948,Rght
74.90764650184707,0.94487375,Rght
75.005950499881,1.5290627,Rght
75.10425449791491,1.7316236,Rght
75.20255849594884,1.7058864,Rght
75.30086249398275,1.5374743,Rght
75.39916649201666,1.5103477,Rght
75.49747049005059,1.5376747,Rght
75.59577448808452,1.6840873,Rght
75.69407848611843,2.1119478,Rght
75.79238248415236,1.8436346,Rght
75.89068648218628,1.8843359,Rght
75.98899048022018,1.8225843,Rght
76.08729447825411,1.7224107,Rght
76.18559847628804,1.5290594,Rght
76.28390247432195,1.4846039,Rght
76.38220647235588,1.4279333,Rght
76.48051047038979,1.4664439,Rght
76.5788144684237,1.5542318,Rght
76.67711846645763,1.1824901,Rght
76.77542246449156,1.213742,Rght
76.87372646252547,1.1490343,Rght
76.9720304605594,1.2319282,Rght
77.07033445859331,1.3748494,Rght
77.16863845662722,1.364073,Rght
77.26694245466115,1.4087814,Rght
77.36524645269508,1.6511701,Rght
77.46355045072899,1.9320661,Rght
77.56185444876292,1.9145303,Rght
77.66015844679683,1.8292156,Rght
77.75846244483076,1.9324143,Rght
77.85676644286467,1.7786772,Rght
77.9550704408986,1.7107015,Rght
78.05337443893251,1.4973805,Rght
78.15167843696644,1.6931098,Rght
78.24998243500035,1.6454353,Rght
78.34828643303427,1.2659193,Rght
78.44659043106819,1.398524,Rght
78.5448944291021,1.6514986,Rght
78.64319842713603,1.5723194,Rght
78.74150242516995,1.4651761,Rght
78.83980642320387,1.5797095,Rght
78.9381104212378,1.2501998,Rght
79.03641441927172,1.316829,Rght
79.13471841730562,1.4737191,Rght
79.23302241533955,1.2331172,Rght
79.33132641337347,1.274932,Rght
79.42963041140739,1.8063917,Rght
79.52793440944131,1.5168706,Rght
79.62623840747524,1.7920582,Rght
79.72454240550914,1.8126454,Rght
79.82284640354307,1.9199792,Rght
79.921150401577,2.0355308,Rght
80.01945439961091,1.8987483,Rght
80.11775839764483,1.8785847,Rght
80.21606239567876,2.0234702,Rght
80.31436639371267,1.7920253,Rght
80.41267039174659,1.6950443,Rght
80.51097438978051,1.3673214,Rght
80.60927838781443,1.7323331,Rght
80.70758238584835,2.1763139,Rght
80.80588638388228,2.0132291,Rght
80.9041903819162,1.5823076,Left
81.00249437995011,1.3679355,Left
81.10079837798403,1.8319746,Left
81.19910237601795,1.9413809,Left
81.29740637405187,1.4298153,Left
81.3957103720858,1.4959551,Left
81.49401437011971,1.9554155,Left
81.59231836815364,2.0272703,Left
81.69062236618755,1.8183604,Left
81.78892636422147,1.812468,Left
81.8872303622554,1.8343,Left
81.98553436028931,1.5918982,Left
82.08383835832323,1.7253929,Left
82.18214235635716,1.8032978,Left
82.28044635439107,2.0472958,Left
82.37875035242499,2.308659,Left
